,us_states,industry,2019_jobs,2020_jobs,2021_jobs
1675,Illinois,     Wood product manufacturing ,7858.0,7739.0,7956.0
1676,Illinois,     Nonmetallic mineral product manufacturing ,14800.0,14088.0,14017.0
1677,Illinois,     Primary metal manufacturing ,19471.0,17681.0,17562.0
1678,Illinois,     Fabricated metal product manufacturing ,93732.0,86293.0,87097.0
1679,Illinois,     Machinery manufacturing ,74944.0,69216.0,68103.0
1680,Illinois,     Computer and electronic product manufacturing ,31533.0,30104.0,29660.0
1681,Illinois,"     Electrical equipment, appliance, and component manufacturing ",22159.0,21541.0,21145.0
1682,Illinois,"     Motor vehicles, bodies and trailers, and parts manufacturing ",39952.0,36914.0,34863.0
1683,Illinois,     Other transportation equipment manufacturing ,6177.0,6771.0,6339.0
1684,Illinois,     Furniture and related product manufacturing ,13253.0,12325.0,12314.0
1685,Illinois,     Miscellaneous manufacturing ,31173.0,30135.0,29513.0
1686,Illinois,    Nondurable goods manufacturing ,250763.0,242452.0,246481.0
1687,Illinois,     Food manufacturing ,87036.0,85280.0,88337.0
1688,Illinois,     Beverage and tobacco product manufacturing ,8450.0,7739.0,8091.0
1689,Illinois,     Textile mills ,1160.0,1098.0,1160.0
1690,Illinois,     Textile product mills ,2942.0,2751.0,2983.0
1691,Illinois,     Apparel manufacturing ,4619.0,4463.0,4555.0
1692,Illinois,     Leather and allied product manufacturing ,1199.0,1016.0,1004.0
1693,Illinois,     Paper manufacturing ,19186.0,17449.0,17419.0
1694,Illinois,     Printing and related support activities ,27873.0,26059.0,24538.0
1695,Illinois,     Petroleum and coal products manufacturing ,6059.0,5971.0,5914.0
1696,Illinois,     Chemical manufacturing ,48385.0,48350.0,49023.0
1697,Illinois,     Plastics and rubber products manufacturing ,43854.0,42276.0,43457.0
1698,Illinois,   Wholesale trade ,312678.0,301515.0,301755.0
1699,Illinois,   Retail trade ,687501.0,681843.0,704797.0
1700,Illinois,    Motor vehicle and parts dealers ,76045.0,70635.0,71180.0
1701,Illinois,    Furniture and home furnishings stores ,18732.0,16720.0,17747.0
1702,Illinois,    Electronics and appliance stores ,22709.0,21850.0,21832.0
1703,Illinois,    Building material and garden equipment and supplies dealers ,46870.0,48799.0,50020.0
1704,Illinois,    Food and beverage stores ,119022.0,119560.0,119132.0
1705,Illinois,    Health and personal care stores ,54360.0,51805.0,54699.0
1706,Illinois,    Gasoline stations ,31323.0,30739.0,31955.0
1707,Illinois,    Clothing and clothing accessories stores ,54731.0,43578.0,46787.0
1708,Illinois,"    Sporting goods, hobby, musical instrument, and book stores ",24222.0,22781.0,25690.0
1709,Illinois,    General merchandise stores ,124578.0,124084.0,127611.0
1710,Illinois,    Miscellaneous store retailers ,52489.0,53733.0,57532.0
1711,Illinois,    Nonstore retailers ,62420.0,77559.0,80612.0
1712,Illinois,   Transportation and warehousing ,469870.0,478181.0,494193.0
1713,Illinois,    Air transportation ,40724.0,37549.0,35064.0
1714,Illinois,    Rail transportation ,13506.0,11852.0,11322.0
1715,Illinois,    Water transportation ,2234.0,1918.0,2269.0
1716,Illinois,    Truck transportation ,116338.0,115156.0,118546.0
1717,Illinois,    Transit and ground passenger transportation ,124167.0,107424.0,104572.0
1718,Illinois,    Pipeline transportation ,1032.0,1036.0,936.0
1719,Illinois,    Scenic and sightseeing transportation ,1464.0,770.0,863.0
1720,Illinois,    Support activities for transportation ,44741.0,41352.0,43250.0
1721,Illinois,    Couriers and messengers ,67362.0,93354.0,106709.0
1722,Illinois,    Warehousing and storage ,58302.0,67770.0,70662.0
1723,Illinois,   Information ,112022.0,105565.0,107221.0
1724,Illinois,    Publishing industries (except Internet) ,30555.0,30526.0,31464.0
1725,Illinois,    Motion picture and sound recording industries ,13201.0,8602.0,9821.0
1726,Illinois,    Broadcasting (except Internet) ,9693.0,9112.0,8646.0
1727,Illinois,    Internet publishing and broadcasting 3/,,,
1728,Illinois,    Telecommunications ,30994.0,29328.0,27406.0
1729,Illinois,"    Data processing, hosting, and related services ",13523.0,14107.0,15656.0
1730,Illinois,    Other information services 3/,14056.0,13890.0,14228.0
1731,Illinois,   Finance and insurance ,494484.0,528004.0,539554.0
1732,Illinois,    Monetary Authorities-central bank ,,1435.0,1463.0
1733,Illinois,    Credit intermediation and related activities ,127625.0,128774.0,129280.0
1734,Illinois,"    Securities, commodity contracts, and other financial investments and related activities ",178101.0,202661.0,216874.0
1735,Illinois,    Insurance carriers and related activities ,163907.0,165278.0,159397.0
1736,Illinois,"    Funds, trusts, and other financial vehicles ",,29856.0,32540.0
1737,Illinois,   Real estate and rental and leasing ,304926.0,323486.0,331078.0
1738,Illinois,    Real estate ,273364.0,295045.0,302692.0
1739,Illinois,    Rental and leasing services ,30522.0,27430.0,27345.0
1740,Illinois,    Lessors of nonfinancial intangible assets (except copyrighted works) ,1040.0,1011.0,1041.0
1741,Illinois,"   Professional, scientific, and technical services ",587544.0,575701.0,589254.0
1742,Illinois,   Management of companies and enterprises ,97741.0,95622.0,95205.0
1743,Illinois,   Administrative and support and waste management and remediation services ,548124.0,502433.0,525165.0
1744,Illinois,    Administrative and support services ,531676.0,486508.0,508925.0
1745,Illinois,    Waste management and remediation services ,16448.0,15925.0,16240.0
1746,Illinois,   Educational services ,214861.0,197713.0,199597.0
1747,Illinois,   Health care and social assistance ,892569.0,861012.0,870987.0
1748,Illinois,    Ambulatory health care services ,315725.0,304966.0,318139.0
1749,Illinois,    Hospitals ,245421.0,237871.0,235591.0
1750,Illinois,    Nursing and residential care facilities ,144690.0,135347.0,129244.0
1751,Illinois,    Social assistance ,186733.0,182828.0,188013.0
1752,Illinois,"   Arts, entertainment, and recreation ",172944.0,136429.0,147231.0
1753,Illinois,"    Performing arts, spectator sports, and related industries ",84997.0,72710.0,75631.0
1754,Illinois,"    Museums, historical sites, and similar institutions ",8576.0,6833.0,6424.0
1755,Illinois,"    Amusement, gambling, and recreation industries ",79371.0,56886.0,65176.0
1756,Illinois,   Accommodation and food services ,563387.0,434912.0,468840.0
1757,Illinois,    Accommodation ,61043.0,37962.0,38253.0
1758,Illinois,    Food services and drinking places ,502344.0,396950.0,430587.0
1759,Illinois,   Other services (except government and government enterprises) ,456830.0,426840.0,429024.0
1760,Illinois,    Repair and maintenance ,86674.0,84886.0,86431.0
1761,Illinois,    Personal and laundry services ,172085.0,161796.0,166048.0
1762,Illinois,"    Religious, grantmaking, civic, professional, and similar organizations ",153067.0,142470.0,139015.0
1763,Illinois,    Private households ,45004.0,37688.0,37530.0
1764,Illinois,  Government and government enterprises ,874341.0,835562.0,835890.0
1765,Illinois,   Federal civilian ,79066.0,82030.0,79550.0
1766,Illinois,   Military ,45739.0,47415.0,49397.0
1767,Illinois,   State and local ,749536.0,706117.0,706943.0
1768,Illinois,    State government ,151204.0,147649.0,147483.0
1769,Illinois,    Local government ,598332.0,558468.0,559460.0
1770,Indiana,Total employment (number of jobs) ,3970076.0,3843507.0,3950184.0
1771,Indiana, Wage and salary employment ,3253559.0,3084225.0,3172200.0
1772,Indiana, Proprietors employment ,716517.0,759282.0,777984.0
1773,Indiana,  Farm proprietors employment ,49028.0,48559.0,48238.0
1774,Indiana,  Nonfarm proprietors employment 2/,667489.0,710723.0,729746.0
1775,Indiana, Farm employment ,60566.0,60773.0,59053.0
1776,Indiana, Nonfarm employment ,3909510.0,3782734.0,3891131.0
1777,Indiana,  Private nonfarm employment ,3458197.0,3345591.0,3457587.0
1778,Indiana,"   Forestry, fishing, and related activities ",10554.0,,10760.0
1779,Indiana,    Forestry and logging ,1325.0,1293.0,1299.0
1780,Indiana,"    Fishing, hunting and trapping ",483.0,,463.0
1781,Indiana,    Support activities for agriculture and forestry ,8746.0,9247.0,8998.0
1782,Indiana,"   Mining, quarrying, and oil and gas extraction ",9188.0,,8007.0
1783,Indiana,    Oil and gas extraction ,2834.0,,2559.0
1784,Indiana,    Mining (except oil and gas) ,5735.0,5073.0,4783.0
1785,Indiana,    Support activities for mining ,619.0,,665.0
1786,Indiana,   Utilities ,14328.0,14351.0,14137.0
1787,Indiana,   Construction ,213706.0,217325.0,226187.0
1788,Indiana,    Construction of buildings ,51200.0,51978.0,53751.0
1789,Indiana,    Heavy and civil engineering construction ,20964.0,22186.0,23537.0
1790,Indiana,    Specialty trade contractors ,141542.0,143161.0,148899.0
1791,Indiana,   Manufacturing ,555755.0,519497.0,539654.0
1792,Indiana,    Durable goods manufacturing ,398866.0,367807.0,381969.0
1793,Indiana,     Wood product manufacturing ,15869.0,15397.0,16104.0
1794,Indiana,     Nonmetallic mineral product manufacturing ,14509.0,13331.0,13332.0
1795,Indiana,     Primary metal manufacturing ,42616.0,38935.0,39389.0
1796,Indiana,     Fabricated metal product manufacturing ,62420.0,56144.0,56906.0
1797,Indiana,     Machinery manufacturing ,46265.0,42575.0,42489.0
1798,Indiana,     Computer and electronic product manufacturing ,13412.0,12665.0,12884.0
1799,Indiana,"     Electrical equipment, appliance, and component manufacturing ",9294.0,8866.0,8731.0
1800,Indiana,"     Motor vehicles, bodies and trailers, and parts manufacturing ",125457.0,115551.0,127161.0
1801,Indiana,     Other transportation equipment manufacturing ,11393.0,10266.0,10535.0
1802,Indiana,     Furniture and related product manufacturing ,24639.0,23091.0,23642.0
1803,Indiana,     Miscellaneous manufacturing ,32992.0,30986.0,30796.0
1804,Indiana,    Nondurable goods manufacturing ,156889.0,151690.0,157685.0
1805,Indiana,     Food manufacturing ,41808.0,41933.0,43034.0
1806,Indiana,     Beverage and tobacco product manufacturing ,6576.0,6329.0,6895.0
1807,Indiana,     Textile mills ,791.0,718.0,835.0
1808,Indiana,     Textile product mills ,3134.0,3063.0,3271.0
1809,Indiana,     Apparel manufacturing ,1269.0,1221.0,1375.0
1810,Indiana,     Leather and allied product manufacturing ,825.0,745.0,761.0
1811,Indiana,     Paper manufacturing ,10375.0,9907.0,10080.0
1812,Indiana,     Printing and related support activities ,15578.0,14084.0,13379.0
1813,Indiana,     Petroleum and coal products manufacturing ,3869.0,3751.0,3632.0
1814,Indiana,     Chemical manufacturing ,32213.0,32605.0,35086.0
1815,Indiana,     Plastics and rubber products manufacturing ,40451.0,37334.0,39337.0
1816,Indiana,   Wholesale trade ,131968.0,127810.0,130695.0
1817,Indiana,   Retail trade ,381519.0,374960.0,385446.0
1818,Indiana,    Motor vehicle and parts dealers ,49166.0,47213.0,47919.0
1819,Indiana,    Furniture and home furnishings stores ,9831.0,9054.0,9569.0
1820,Indiana,    Electronics and appliance stores ,8335.0,7569.0,7320.0
1821,Indiana,    Building material and garden equipment and supplies dealers ,32313.0,33382.0,33993.0
1822,Indiana,    Food and beverage stores ,46995.0,47550.0,46253.0
1823,Indiana,    Health and personal care stores ,23026.0,21701.0,22433.0
1824,Indiana,    Gasoline stations ,24538.0,22905.0,23021.0
1825,Indiana,    Clothing and clothing accessories stores ,21787.0,17854.0,19022.0
1826,Indiana,"    Sporting goods, hobby, musical instrument, and book stores ",13852.0,12919.0,13965.0
1827,Indiana,    General merchandise stores ,75006.0,75561.0,77669.0
1828,Indiana,    Miscellaneous store retailers ,34866.0,33715.0,35751.0
1829,Indiana,    Nonstore retailers ,41804.0,45537.0,48531.0
1830,Indiana,   Transportation and warehousing ,197687.0,212684.0,226560.0
1831,Indiana,    Air transportation ,3779.0,3423.0,3375.0
1832,Indiana,    Rail transportation ,,,
1833,Indiana,    Water transportation ,,,
1834,Indiana,    Truck transportation ,71509.0,68524.0,70425.0
1835,Indiana,    Transit and ground passenger transportation ,24359.0,20634.0,20207.0
1836,Indiana,    Pipeline transportation ,535.0,520.0,518.0
1837,Indiana,    Scenic and sightseeing transportation ,318.0,302.0,537.0
1838,Indiana,    Support activities for transportation ,12076.0,11660.0,12370.0
1839,Indiana,    Couriers and messengers ,30870.0,47184.0,54198.0
1840,Indiana,    Warehousing and storage ,47716.0,54008.0,58843.0
1841,Indiana,   Information ,36550.0,34389.0,34348.0
1842,Indiana,    Publishing industries (except Internet) ,9716.0,9122.0,9177.0
1843,Indiana,    Motion picture and sound recording industries ,4345.0,2928.0,2913.0
1844,Indiana,    Broadcasting (except Internet) ,5038.0,4724.0,4629.0
1845,Indiana,    Internet publishing and broadcasting 3/,,,
1846,Indiana,    Telecommunications ,11506.0,11699.0,11399.0
1847,Indiana,"    Data processing, hosting, and related services ",3787.0,3773.0,4127.0
1848,Indiana,    Other information services 3/,2158.0,2143.0,2103.0
1849,Indiana,   Finance and insurance ,153962.0,162865.0,166609.0
1850,Indiana,    Monetary Authorities-central bank ,5.0,5.0,12.0
1851,Indiana,    Credit intermediation and related activities ,43891.0,44547.0,45351.0
1852,Indiana,"    Securities, commodity contracts, and other financial investments and related activities ",38698.0,45021.0,48523.0
1853,Indiana,    Insurance carriers and related activities ,67032.0,67960.0,66813.0
1854,Indiana,"    Funds, trusts, and other financial vehicles ",4336.0,5332.0,5910.0
1855,Indiana,   Real estate and rental and leasing ,142870.0,154271.0,158125.0
1856,Indiana,    Real estate ,128067.0,140512.0,144429.0
1857,Indiana,    Rental and leasing services ,14583.0,13545.0,13473.0
1858,Indiana,    Lessors of nonfinancial intangible assets (except copyrighted works) ,220.0,214.0,223.0
1859,Indiana,"   Professional, scientific, and technical services ",187290.0,188810.0,195844.0
1860,Indiana,   Management of companies and enterprises ,38980.0,38346.0,38780.0
1861,Indiana,   Administrative and support and waste management and remediation services ,242993.0,221101.0,235192.0
1862,Indiana,    Administrative and support services ,231893.0,210316.0,224324.0
1863,Indiana,    Waste management and remediation services ,11100.0,10785.0,10868.0
1864,Indiana,   Educational services ,90131.0,80390.0,82565.0
1865,Indiana,   Health care and social assistance ,458554.0,448197.0,451393.0
1866,Indiana,    Ambulatory health care services ,171350.0,170366.0,177687.0
1867,Indiana,    Hospitals ,127054.0,125493.0,126417.0
1868,Indiana,    Nursing and residential care facilities ,82010.0,78227.0,72763.0
1869,Indiana,    Social assistance ,78140.0,74111.0,74526.0
1870,Indiana,"   Arts, entertainment, and recreation ",75787.0,63964.0,67736.0
1871,Indiana,"    Performing arts, spectator sports, and related industries ",35548.0,31312.0,33094.0
1872,Indiana,"    Museums, historical sites, and similar institutions ",2559.0,2117.0,2318.0
1873,Indiana,"    Amusement, gambling, and recreation industries ",37680.0,30535.0,32324.0
1874,Indiana,   Accommodation and food services ,287053.0,248724.0,266325.0
1875,Indiana,    Accommodation ,26675.0,19767.0,22411.0
1876,Indiana,    Food services and drinking places ,260378.0,228957.0,243914.0
1877,Indiana,   Other services (except government and government enterprises) ,229322.0,218389.0,219224.0
1878,Indiana,    Repair and maintenance ,48583.0,47589.0,49212.0
1879,Indiana,    Personal and laundry services ,78495.0,76216.0,77614.0
1880,Indiana,"    Religious, grantmaking, civic, professional, and similar organizations ",86224.0,81049.0,78754.0
1881,Indiana,    Private households ,16020.0,13535.0,13644.0
1882,Indiana,  Government and government enterprises ,451313.0,437143.0,433544.0
1883,Indiana,   Federal civilian ,39026.0,41319.0,39245.0
1884,Indiana,   Military ,19904.0,19192.0,19452.0
1885,Indiana,   State and local ,392383.0,376632.0,374847.0
1886,Indiana,    State government ,125225.0,118996.0,116896.0
1887,Indiana,    Local government ,267158.0,257636.0,257951.0
